Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
142	0.3500195	0.277508	0.444166	0.426878	0.32544	0.081413	-0.044506	-0.147193	-0.172686	-0.334751	-0.575455	-0.276888	-0.519206	-0.006442	0.28721	0.562367	0.035566
143	0.049161	-0.623154	-0.210857	-0.37021	0.083444	0.133447	0.740222	0.530628	0.33873	0.041019	-0.196149	-0.584626	-0.532055	-0.621568	-0.359429	0.00217	0.245196
144	-0.185457	-0.061983	-0.157474	-0.139814	0.098785	0.170871	0.665541	0.467	0.788635	0.091624	-0.465627	-0.364377	-0.184812	-0.153649	-0.384188	-0.377223	-0.041971
145	0.3562395	0.349941	0.283582	0.311994	0.204314	0.407303	0.412703	0.266848	0.283512	0.195222	0.045373	-0.256769	-0.563875	-0.619862	-0.593859	-0.513771	-0.124124
146	0.2928535	0.48902	0.30925	0.038817	0.271097	0.515688	0.849017	0.440491	0.453493	0.101139	-0.148523	-0.800306	-0.37576	-0.622422	-0.390267	-0.177371	0.103009
147	0.480323	0.334911	0.419147	0.351026	0.148787	0.110902	-0.060877	-0.36241	-0.342517	-0.15896	-0.31464	-0.483674	-0.389137	0.002721	0.093378	0.518982	0.287818
148	-0.1925405	0.047778	-0.016032	0.009704	0.174534	0.0088	0.215258	0.519764	0.534243	0.656878	1.103663	0.584565	0.384049	-0.094687	-0.363506	-0.560475	-0.162919
149	-0.1795545	-0.147106	-0.10197	-0.16909	-0.060442	0.010955	0.461954	0.825857	0.280674	0.845912	0.176034	0.532009	0.182117	-0.147459	-0.282252	-0.30072	-0.089471
150	-0.1121725	-0.138627	-0.005777	-0.173613	-0.010732	-0.119935	0.060511	-0.008202	0.208079	0.742811	1.037859	0.320227	-0.034075	-0.268036	-0.390852	-0.544096	-0.180414
151	0.5025725	0.379291	0.089879	1.153628	1.602193	1.572082	1.314531	1.024941	1.33502	1.100888	0.619213	-0.490489	0.003135	-0.173125	0.114813	0.011374	0.035875
152	-0.4148235	-0.737381	-0.199773	-0.707047	0.047045	-0.129147	0.128889	0.245645	0.428622	0.100126	0.079775	-0.274014	-0.200793	-0.509588	-0.277357	-0.648074	-0.490373
153	0.0235455	0.312026	0.369724	0.660332	0.777851	0.822414	0.526614	0.584544	0.501867	0.085843	0.17882	-0.238309	-0.206237	-0.347407	-0.169536	-0.226947	-0.336615
154	0.1533105	0.464476	0.137281	0.016493	0.430867	0.451584	0.201779	0.500971	0.581912	0.706281	1.125627	0.383301	0.189054	-0.158935	-0.391317	-0.73916	-0.470602
155	-0.8332515	-0.639687	-1.332995	-0.775743	-0.576248	-0.761281	-0.322565	0.022477	0.438042	0.646828	0.173051	0.939965	0.612057	0.666954	0.561352	0.733528	0.179051
156	-0.2934685	0.907076	0.637744	0.68693	0.948358	0.753487	0.509957	0.273587	0.240079	-0.218144	0.084501	0.113909	-0.14771	0.038202	-0.190414	0.010424	0.022105
157	-0.284859	-0.443284	-0.20099	-0.406867	-0.180781	0.215486	0.250297	0.438749	0.685747	0.349774	0.485179	0.288233	0.129791	0.042356	-0.149236	-0.461941	-0.10689
158	-0.039576	0.063663	-0.229979	-0.006002	-0.369059	0.070502	0.470338	0.549488	0.606293	0.449495	0.410186	-0.349486	-0.389635	-0.627398	-0.738697	-0.235273	-0.467567
159	0.160026	-0.023299	0.209933	-0.198522	0.173218	-0.09637	0.40051	0.387796	0.334691	-0.008621	0.062537	-0.478586	-0.31985	-0.365969	-0.725205	-0.496605	-0.32414
160	0.442479	0.284381	0.606343	0.285909	0.148389	-0.051944	-0.096025	-0.326598	-0.512515	-0.343822	-0.295926	-0.2107	0.163901	0.22691	0.592959	0.621228	0.531112
161	-0.161233	-0.154452	-0.10111	-0.255955	0.101561	0.173085	0.454738	0.386208	0.54092	0.168458	0.12645	-0.149488	-0.310948	-0.54329	-0.274606	-0.453168	-0.165226
162	1.14555	0.741325	1.092538	0.173601	0.262638	0.01997	-0.466089	-0.415959	-0.596451	-0.929514	-0.42264	-0.174374	-0.333576	-0.449033	-0.25835	-0.116974	-0.186488
163	0.323386	0.378038	0.010474	-0.518834	-0.216397	-0.079884	0.043167	0.33598	0.672928	0.506722	0.504186	-0.104255	-0.411074	-0.254295	-0.551574	-0.172118	-0.424712
164	0.8544665	0.802208	0.531963	0.461695	0.418157	0.303553	0.113522	0.341409	0.042156	-0.078961	-0.144435	-0.309503	-0.835377	-0.268959	-0.067613	0.098559	0.504157
165	0.2036325	0.288601	0.25054	0.400259	0.284219	0.5355	0.506333	0.645708	0.505478	0.502601	0.197428	-0.008283	-0.42462	-0.357097	-0.787848	-0.614164	-0.358868
166	-0.535193	-0.532365	-0.227001	-0.411794	-0.108291	-0.145388	0.28875	0.383968	0.595297	0.402255	0.435047	0.169811	-0.032384	-0.153695	-0.1922	-0.40161	-0.34122
167	-0.377592	-0.158686	-0.369579	-0.124344	-0.413796	0.000995	0.274416	0.629135	0.472708	0.495942	0.385822	-0.043771	-0.345493	-0.306987	-0.41967	-0.715753	-0.182927
168	0.133838	-0.035972	0.017621	-0.14181	-0.170368	-0.420604	-0.453426	-0.50752	-0.645465	-0.679874	-0.740047	-0.213818	-0.443694	0.180172	0.330738	0.22298	0.364339
169	-0.274247	-0.042604	-0.142754	-0.243555	0.13766	0.147334	0.3939	0.391382	0.560939	0.119251	-0.15448	0.042594	-0.267882	-0.389169	-0.340347	-0.396348	-0.487944
170	0.0371955	0.10589	0.019792	-0.135841	-0.152477	-0.462346	-0.407003	-0.679278	-0.590055	-0.323084	-0.408478	-0.272656	0.390648	0.095245	0.344253	0.132748	0.318704
171	-0.24624	1.001806	0.622233	0.75962	1.138698	0.771956	0.771219	0.585955	0.372036	-0.012241	-0.021342	0.033488	-0.09022	-0.095576	-0.13243	0.030635	0.035039
172	0.302621	0.168907	0.168241	0.43222	0.833051	0.640296	0.806213	0.492996	0.718566	0.656887	0.662178	0.29985	0.139074	-0.11859	0.052328	-0.195862	0.095038
173	0.760265	0.809023	0.447265	1.243053	1.774898	1.837821	1.231453	1.673996	1.466525	1.396918	0.862363	0.252018	0.002517	-0.230694	-0.109747	-0.116681	-0.266622
174	-0.00788	0.0412	-0.519061	0.01037	-0.128697	0.48396	0.245152	0.509215	0.199838	0.600525	0.460174	0.11895	0.094859	0.064787	-0.677468	-0.760603	-0.422147
175	-0.4827975	-0.193585	-0.106447	-0.084099	0.034739	-0.068131	-0.035308	-0.193185	0.123473	0.462774	0.259624	0.981091	0.521982	0.774722	0.389342	0.552928	0.037303
176	-0.3398155	-0.225177	-0.015714	-0.098084	-0.125161	0.175138	0.245754	0.625372	0.478235	0.563039	0.305353	0.311559	-0.054063	-0.392755	-0.408424	-0.585247	-0.347781
177	-0.257024	0.176438	0.074116	-0.361784	-0.108771	0.110118	0.54857	0.882629	0.564634	0.248913	0.124978	-0.558996	-0.871062	-0.555741	-0.697776	-0.981768	-0.377653
178	-0.0783745	-0.084996	-0.024363	-0.243312	-0.302472	-0.294321	-0.544493	-0.761631	-0.608275	-0.448843	-0.465507	-0.186462	-0.061299	0.126687	0.416232	0.131747	0.307856
179	0.340815	0.142477	0.389935	0.19655	-0.203075	0.019057	-0.037784	-0.26435	-0.5076	-0.456742	-0.457622	-0.038748	0.10882	0.340673	0.571613	0.491488	0.307041
180	-0.3191735	-0.57694	-0.390294	-0.307155	0.018327	0.342308	0.501175	0.386887	0.702989	0.390643	0.257376	0.174484	0.169822	-0.015319	-0.094645	-0.238365	-0.058434
181	0.3197625	0.483848	0.482532	0.458609	0.183883	0.141287	-0.220042	-0.105164	-0.474091	-0.189152	-0.465227	-0.113171	-2.70E-05	0.31905	0.44287	0.69753	0.623528
182	-0.0072025	-0.246617	-0.317353	-0.405557	-0.319853	0.008868	0.437203	0.130288	0.287991	0.168601	0.215591	-0.667135	-0.642212	-0.324283	-0.055407	-0.390376	-0.564398
183	0.00244	-0.060418	0.149321	0.099653	0.241874	0.116646	0.360583	0.233713	0.225796	0.179707	-0.014566	-0.12747	-0.323614	-0.692969	-0.609181	-0.453803	-0.386926
184	-0.071987	-0.206003	-0.298052	-0.085394	-0.137505	-0.03559	-0.056656	-0.095656	0.052907	-0.082893	-0.059423	-0.219814	0.324232	0.545836	0.577304	0.7364	0.875853
185	0.1177895	0.559747	0.672192	0.527873	0.639441	0.55121	0.069368	0.185094	-0.207924	-0.240304	-0.709408	-0.702835	-0.408549	-0.180392	0.224258	0.525038	0.509885
186	-0.086526	0.350032	0.361042	0.306119	0.433091	0.417485	0.689962	0.834717	0.850322	0.301757	0.212539	-0.277748	-0.679487	-0.460449	-0.447638	-0.222497	-0.035036
187	-0.29001	-0.161771	-0.211379	-0.321706	0.168973	0.215663	0.264433	0.349325	0.450701	0.528768	0.71226	0.27516	0.343275	-0.023204	-0.058439	-0.474504	-0.229629
188	0.388391	0.144485	0.094782	-0.249333	-0.206002	-0.130386	-0.476206	-0.258816	-0.279167	-0.281281	-0.05393	-0.042948	0.275677	0.339001	0.288861	0.568943	0.498104
189	-0.1466615	-0.095937	-0.300669	-0.082718	0.041373	0.37873	0.256562	0.587969	0.273764	0.628308	0.173662	-0.092971	-0.257339	-0.115782	-0.381676	-0.20667	-0.119672
190	0.2518855	0.202532	0.345165	-0.117316	0.023711	-0.042408	0.056247	0.015326	0.098524	-0.064981	-1.084917	-1.263377	-1.525428	-1.51413	-0.535172	-0.815601	-0.546367
191	-0.2001255	0.876058	1.011334	1.038335	1.052061	0.873938	0.788125	0.498094	0.464215	0.211617	0.068529	0.045905	-0.37803	-0.377106	-0.292827	0.143073	-0.036185
192	0.032141	-0.081108	-0.100069	0.003714	-1.648712	0.060558	0.19586	0.378446	0.439586	0.33106	0.327212	0.07548	-0.116098	-0.021152	0.120794	-0.20388	-0.185694
193	0.113819	0.36054	0.142971	0.17716	0.024446	0.105137	-0.209429	-0.027299	-0.163377	-0.396721	-1.285927	-1.27652	-1.55764	-1.501706	-0.966254	-0.775126	-0.716227
194	-0.3815255	-0.313791	-0.260009	-0.141961	0.197339	0.248106	0.2741	0.209167	0.466103	0.479447	0.478208	0.348576	0.093525	-0.027876	-0.134387	-0.435249	-0.264489
195	0.6032655	0.568474	0.451114	0.392921	-0.108869	-0.121112	-0.175804	-0.473095	-0.784054	-0.490934	-0.327221	-0.09523	0.090103	-0.071776	0.163149	0.331777	0.035441
196	0.172974	0.315603	0.394809	0.469306	0.255058	0.126096	-0.179511	-0.414972	-0.485695	-0.404425	-0.800071	-0.333895	-0.149425	0.032428	0.19238	0.402827	0.333845
197	0.27422	0.219517	0.324716	0.200557	0.342815	0.341619	0.368781	0.342147	0.470534	0.564024	0.233235	0.044573	-0.202749	-0.342394	-0.373838	-0.3611	-0.219914
198	0.524894	0.379479	0.323303	0.063885	0.035087	0.069508	-0.303602	-0.365932	-0.428401	-0.635184	-0.385791	-0.372609	-0.16929	-0.012585	0.367129	0.535109	0.413914
199	-0.007209	0.136663	0.284311	0.212817	0.274899	0.141988	0.263531	0.212441	0.100876	-0.024351	-0.364383	-0.408444	-0.492273	-0.570003	-0.636943	-0.217771	-0.214852
200	0.3480105	0.490833	0.182253	0.441516	0.254663	0.43943	0.249424	0.595941	0.525234	0.497442	0.405622	0.128084	-0.258405	-0.044333	-0.742853	-0.609196	-0.480645
201	0.0541835	0.187744	-0.21885	-0.733723	-0.595217	-0.169601	-0.119322	0.482052	0.618188	1.0838	0.816757	0.434093	-0.286313	-0.254625	-0.998229	-0.6282	-0.831553
202	0.3244695	0.353931	0.186223	0.397832	0.250892	0.547599	0.375898	0.44658	0.387582	0.602302	0.231466	0.227389	-0.115254	-0.159156	-0.393089	-0.276795	-0.253813
203	0.1102105	0.352548	0.697254	0.274268	0.400983	0.247947	-0.114698	0.012153	-0.432089	-0.424431	-0.502546	-1.001246	-1.056127	-1.0315	-0.629169	-0.709383	-0.602017
204	0.309713	0.176763	0.065154	-0.06676	0.110474	-0.110626	-0.27639	-0.346837	-0.604948	-0.586676	-0.678018	-0.326628	-0.21316	-0.100692	0.289312	0.302407	0.474659
205	0.406422	0.383317	0.485376	0.393267	0.379701	0.441408	0.138763	0.30948	0.443618	-0.088949	-0.277599	-0.430581	-0.338255	-0.205148	-0.137363	-0.129349	-0.160073
206	-0.4223985	-0.498349	0.212707	-0.114544	-0.207823	-0.437315	-0.507895	-0.386402	-0.725218	-0.601931	-0.681333	-0.391057	-0.315528	0.059788	0.229663	0.427324	0.46294
207	0.3397685	0.230152	0.50534	0.208981	0.077094	0.15748	-0.033319	-0.153746	-0.241808	-0.540946	-1.278086	-0.144864	-0.455431	-0.04945	-0.143224	-0.022681	0.139294
208	-0.706103	-0.947045	-0.603755	-0.1604	0.327444	0.029364	0.153806	0.304318	0.555665	0.253834	0.276294	-0.092583	0.07791	-0.062284	0.200672	-0.692819	-0.208881
209	-0.216012	-0.273462	0.030652	0.110434	0.768262	0.504452	0.682277	0.516882	0.820927	0.466503	0.53231	0.249944	0.23437	0.16961	0.257078	0.044511	0.079372
210	0.2610055	0.34364	0.102391	-0.2513	-0.112065	-0.295308	-0.602368	-0.47824	-0.476146	-0.293251	-0.071508	-0.03542	-0.11656	0.147078	0.335867	0.450255	0.302115
211	0.552851	0.641049	0.460928	0.09256	0.023659	-0.041531	-0.586569	-0.099777	-0.347221	-0.429086	-0.465451	-0.183542	0.089691	0.184539	0.421093	0.465788	0.496647
212	0.1822635	0.204187	0.311821	0.270397	0.252176	0.41985	0.329965	0.455518	0.452066	0.244264	0.062304	0.008873	-0.452646	-0.460597	-0.621539	-0.369752	-0.266325
213	-0.0951805	-0.181351	-0.058404	0.112118	-0.120836	0.303616	0.414508	0.502371	0.772952	0.437169	0.083463	-0.002685	-0.272538	-0.154107	-0.179478	-0.159056	-0.274709
214	0.774953	0.531148	0.542912	0.117894	0.546209	0.040594	0.213104	0.045421	0.108742	-0.062337	-0.351374	-0.640705	-0.771019	-0.688455	-0.438777	0.044213	0.297515
215	0.2597865	0.566429	0.46703	0.096456	0.018859	-0.204153	-0.438345	-0.86957	-0.562321	-0.4481	-0.303401	-0.390565	0.021681	-0.117415	0.193559	0.245078	0.277126
216	-0.5840825	-0.737954	-0.343565	-0.509504	-0.423728	-0.379971	-0.175958	0.146488	0.217072	0.161928	-0.242056	-0.207396	-0.399858	-0.984445	-0.362004	-0.536475	-0.609386
217	-0.101761	0.013212	0.362638	0.397743	0.723185	0.56774	0.628803	0.316093	0.542442	0.06049	0.021931	-0.236355	-0.564636	-0.417362	-0.194792	0.061519	-0.2096
218	0.6063595	0.602044	0.516451	0.604066	0.534591	0.700871	0.32252	0.596955	0.321326	0.002923	-0.601473	-0.598864	-0.597245	-0.34905	-0.041894	-0.052273	0.103002
219	1.0176515	0.608104	0.790905	0.570463	0.450137	0.257323	-0.114047	-0.262019	-0.2708	-0.383588	-0.037349	-0.118144	-0.12316	-0.126432	0.110034	0.15443	0.012955
220	0.3744055	0.714472	0.54847	0.043876	0.449394	0.21137	-0.310043	-0.376216	0.205074	-0.178021	-0.398737	-1.290654	-0.803522	-0.309557	-0.213417	-0.944848	-0.434167
221	0.0607685	-0.185897	0.165818	-0.021496	0.037668	-1.248941	0.176299	0.067076	0.139148	0.120342	0.100722	-0.426348	-0.522098	-0.478398	-0.315397	-0.330038	-0.114895
222	0.235517	0.767998	0.718179	0.555283	0.231156	0.028373	-0.229952	-0.08343	-0.317739	-0.168923	-0.215104	-0.000702	0.052803	0.141029	0.091204	0.05382	0.024461
223	1.004489	0.565951	0.669897	0.186619	0.187126	0.30658	0.112865	-0.095576	0.116306	-0.240621	-0.033607	0.18702	0.014498	0.470472	0.246111	0.697097	0.1203
224	0.2633275	0.147357	0.046063	0.542059	0.791642	1.072451	0.830552	0.889786	0.706751	0.850256	0.40612	0.638542	0.325377	0.427671	0.025491	0.118543	0.042025
225	0.5475305	0.557967	0.532028	0.595043	0.542529	0.607994	0.229726	0.52257	0.369524	-0.063688	-0.737196	-0.812789	-0.573581	-0.208519	-0.108142	-0.176397	0.246178
226	-0.050063	0.185814	-0.302501	-0.160489	0.000117	0.33276	0.194196	0.346682	0.161207	0.663981	0.580472	0.453111	0.085599	-0.064672	-0.329125	-0.600947	-0.492395
227	0.712974	0.60308	0.422212	0.578654	0.24157	0.520379	0.393778	0.263569	0.291849	-0.05356	-0.565521	-0.856314	-0.701058	-0.249895	-0.018538	0.057504	0.120796
228	-0.1728315	-0.126829	-0.327563	-0.169948	0.052	0.320391	0.129771	0.599089	0.697855	0.753695	0.69846	0.399723	0.48345	0.211651	0.326935	0.209613	-0.116208
229	0.6733345	0.546484	0.60373	-0.025921	-0.174297	-0.330022	-0.329413	-0.570632	-0.645754	-0.426352	-0.296685	-0.342876	-0.195638	0.008365	0.051755	0.485042	0.206353
230	1.020712	0.673335	0.979147	0.124813	0.322257	-0.138564	-0.317647	-0.48815	-0.660397	-0.751801	-0.64515	-0.276002	-0.381561	0.028379	-0.250519	-0.159624	0.011602
231	-0.0744285	-0.045295	0.20062	0.078649	0.046304	0.414359	0.796605	0.59351	0.389796	0.094163	0.196957	-0.227013	-0.116901	-0.592594	-0.183943	-0.43779	0.0958
232	-0.2317955	-0.140777	-0.047587	-0.591263	-0.050995	0.110069	0.299059	0.406905	0.443865	0.329304	0.275914	-0.414671	-0.122536	-0.236217	-0.250277	-0.642409	-0.212229
233	0.0757965	-0.204177	-0.035731	-0.533177	-0.412858	-0.366155	-0.307699	-0.290098	-0.269757	-0.357873	-0.549075	-0.056526	0.141899	0.073313	0.367616	0.385617	0.297964
234	0.495627	0.653104	0.232847	0.090734	-0.374895	0.092019	-0.35975	-0.400644	-0.495122	-0.341701	-0.201474	0.255832	-0.004267	-0.052266	-0.019254	0.217315	0.047783
235	0.203934	0.305998	0.351322	-0.042027	0.010658	-0.07606	-0.103592	0.037101	-0.131362	-0.168736	-1.124038	-1.214474	-1.429153	-1.244172	-0.598075	-0.834594	-0.522511
236	0.600963	0.787565	0.428634	0.614868	0.305994	0.470835	0.330093	0.353087	0.279367	-0.149551	-0.699418	-0.514962	-0.615919	-0.248003	-0.153005	-0.055361	-0.126359
237	0.0691015	0.125166	0.301728	-0.148602	0.120641	0.437275	0.451123	0.51459	0.239774	0.089644	0.083949	-0.230164	-0.396634	-0.810598	-0.253106	-0.35294	-0.017608
238	0.0567455	0.172096	0.002213	0.148403	0.215791	0.41418	0.398478	0.218741	0.411305	0.389077	0.068062	0.143178	-0.315043	-0.294858	-0.386149	-0.518552	-0.362316
239	-0.124241	-0.03549	-0.165055	-0.314722	-0.131844	0.270787	0.279045	0.546492	0.577335	0.551303	0.481421	0.196554	-0.073876	-0.08853	-0.204094	-0.304939	-0.064823
240	-0.098535	0.234791	0.237851	0.432255	0.873837	0.77437	0.30234	0.385742	0.748904	0.785477	0.993494	0.449665	0.16029	0.396247	0.049299	0.290638	-0.016572
241	-0.2403325	-0.025946	-0.103577	-0.472764	-0.029523	0.197821	0.366728	0.583649	0.566512	0.288553	0.158507	-0.209913	-0.326853	-0.690416	-0.510626	-0.475545	-0.362512
242	-0.3413245	-0.457976	-0.415767	-0.657537	-0.188749	-0.399981	0.047774	0.010965	0.484649	0.465032	0.583541	0.268952	0.320762	-0.00392	0.008776	-0.29691	-0.165051
243	0.0909135	0.205148	0.178607	0.498296	-0.366909	0.482453	0.122634	0.480636	0.076878	0.466225	0.040937	0.301188	-0.077797	-0.155356	-0.505996	-0.146283	-0.526175
244	-0.3452915	-0.287482	-0.405298	-0.015636	0.527388	0.296747	0.799716	0.504213	0.996344	0.775671	0.969989	-0.1274	0.773148	0.535731	0.56613	0.305936	0.371174
245	-0.352845	-0.539667	-0.471756	-0.79988	-0.160734	-0.092578	0.104066	0.230735	0.409901	0.151499	0.156504	-0.130579	-0.180279	-0.87898	-0.640486	-0.467631	-0.641504
246	0.441918	0.196639	0.725467	0.769518	1.494664	1.131286	0.914789	0.352852	0.291168	-0.140225	-0.788954	-0.468315	-0.492414	-0.483157	-0.808885	-0.618495	-0.504456
247	-0.1006455	-0.114799	-0.29354	-0.453249	0.166181	0.20182	0.345429	0.57092	0.557566	0.566204	0.390094	0.457206	0.094721	-0.156576	-0.279896	-0.239517	-0.120492
248	-0.2109695	-0.145716	-0.126976	-0.421633	-0.610619	-0.753143	-0.384541	-0.726402	-0.52515	-0.775615	-0.460851	-0.217388	0.058487	0.074348	0.492383	0.202706	0.248389
249	0.211413	0.098673	0.126208	0.085234	-0.03158	0.078675	-0.103172	-0.17606	-0.306889	-0.64573	-0.648778	-0.510057	-0.259131	-0.028038	0.264665	0.260811	0.237413
250	0.257424	0.52198	0.137669	0.21538	0.043852	-0.177161	-0.092495	-0.127807	-0.564895	-0.344458	-0.302722	-0.39913	-0.3898	-0.257922	0.293758	0.279477	0.400285
251	0.2950765	0.557925	0.1261	0.036237	-0.090602	0.083273	-0.471818	-0.812931	-0.641196	-0.147087	-0.297941	-0.494236	-0.445127	-0.176202	0.009508	-0.055228	-0.039557
252	0.3884775	0.455552	0.476164	0.239273	0.280507	-0.044397	-0.179239	-0.178095	-0.274679	-0.421101	-0.448035	-0.218654	0.01021	-0.027716	0.220291	0.393764	0.207364
253	-0.2740045	-0.442988	0.158414	0.251627	0.6743	-0.03137	-0.058288	-0.563166	-0.431605	-0.428163	-0.473481	-0.574795	-0.328958	-0.570442	-0.061481	0.219732	0.08705
254	0.4253525	0.40367	0.74741	0.472656	0.230956	0.067548	0.152891	-0.2169	-0.131188	-0.382431	-0.215588	-0.229801	0.029019	0.021596	0.418675	0.28951	0.422612
255	-0.1564165	-0.095053	-0.318862	0.0444	0.007167	0.206961	0.154705	0.711902	0.687571	0.302976	0.119462	0.188884	0.087688	-0.055982	-0.308287	-0.376986	-0.29011
256	-0.36406	-0.44127	-0.310637	-0.743845	-0.079098	-0.388476	-0.002395	-0.061792	0.49194	0.417652	0.523712	0.48398	0.321379	-0.077549	0.052811	-0.290132	-0.138625
257	0.467926	0.457075	0.585198	0.462311	0.681035	0.413662	0.307724	-0.171405	-0.318388	-0.087784	0.275766	-0.19953	-0.176405	0.122429	0.133864	0.35898	0.265762
258	0.519714	1.088773	1.49135	0.788387	0.432538	0.158915	-0.147318	-0.290294	-0.509719	-0.283459	-0.055573	-0.10956	-0.055587	-0.097451	-0.077038	0.200681	-0.057987
259	1.006179	0.651422	0.376479	0.604126	0.681376	1.006528	0.7019	1.504284	0.88499	1.503168	0.562698	0.616333	0.231011	-0.007192	0.11858	0.477402	-0.098676
260	0.0534925	-0.00436	0.238375	-0.060494	0.053506	0.452813	0.580567	0.612824	0.484662	0.209393	0.437244	0.077606	-0.306662	-0.6208	-0.221168	-0.47471	-0.566796
261	0.3050345	-0.069767	-0.140622	-0.253662	-0.30117	-0.036635	-0.878268	-0.945526	-0.250133	-0.823291	-0.531815	-0.604145	-0.022876	0.031205	0.276296	0.214644	0.224909
262	-0.328832	-0.420009	-0.4931	-0.76806	-0.106534	-0.398735	-0.115597	-0.092603	0.449649	0.386189	0.623551	0.391565	0.231571	0.052501	-0.108776	-0.29795	-0.225797
263	0.5283185	0.233953	0.621984	0.108386	0.599813	0.174801	0.283976	-0.018823	-0.132126	-0.412722	-0.391997	-0.314887	-0.58411	-0.609031	-0.338862	-0.40073	-0.338444
264	0.630098	0.64518	0.399893	0.573298	0.430948	0.099902	0.066045	-0.206708	0.005658	-0.255982	-0.498644	-0.579807	-0.550028	-0.182315	-0.067963	0.194961	0.177031
265	0.608092	0.665444	0.250845	0.065828	0.342862	0.20081	-0.049634	0.263337	0.161577	0.159718	0.579768	0.025403	0.083408	-0.349935	-0.076596	-0.577275	-0.351394
266	-0.4998055	-0.698194	-0.435255	-0.515269	-0.100585	-0.011565	0.023697	0.081593	0.3239	0.251238	0.201064	0.371076	0.258195	-0.103512	0.17014	-0.256688	-0.30212
267	-0.465314	-0.57229	-0.443692	-0.835272	-0.302663	-0.339373	0.128768	0.090534	0.343614	0.033214	-0.124125	-0.243663	-0.151433	-0.445745	-0.221016	-0.620444	-0.453196
268	-0.6267305	-0.690683	-0.473682	-0.155572	-0.199064	-0.00248	0.147445	0.235386	0.318094	0.279495	0.102453	0.023501	0.055572	-0.297929	0.005273	-0.181294	-0.341906
269	0.064142	-0.063428	0.038741	-0.427041	0.060534	-0.014351	0.327575	0.436032	0.782254	0.413861	0.357587	0.059677	-0.279768	-0.129254	-0.339125	-0.192028	-0.161796
270	0.2707545	0.017874	0.058976	0.378678	0.211781	0.152103	-0.111333	-0.14466	-0.302161	-0.71235	-0.654475	-0.533519	-0.171147	-0.053184	0.019329	-0.119733	0.130558
271	0.219445	-0.318194	0.174251	-0.194317	-0.353296	-0.472881	-0.390016	-0.375365	-0.224899	0.047958	0.468764	0.368893	0.201229	0.421928	0.127782	0.040406	-0.01344
272	-0.335579	-0.461451	-0.439185	-0.324576	-0.14038	0.056537	0.301131	0.660272	1.112099	0.841609	0.713226	0.335522	0.336455	0.212415	0.484555	0.634881	-0.15205
273	0.112501	0.177645	1.109805	1.251898	0.884915	0.721332	0.666308	0.271286	-0.132194	-0.528596	0.094681	0.618458	0.51554	0.496625	-0.017128	0.428526	0.389246
274	-0.154378	0.100039	0.487765	0.018592	0.181986	-0.179489	-0.006737	0.203617	0.36253	0.108522	-0.046042	-0.293445	-0.290808	-0.911842	-0.361639	-0.604218	-0.6202
